RÉSUMÉ ÉTUDIANT
Code,5513
Année,5A
Type,5
Groupe,G5_55_07
Vacations Poly (total),84
Détail,normal:65 examen:2 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,—,—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5514 (rattrap),Poly 5/5 avec 5514 (rattrap)
37,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
38,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
39,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
40,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
41,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
42,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
43,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
44,1,Poly 5/5 avec 5514,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5514,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,Poly 5/5 avec 5514 (rattrap),Poly 5/5 avec 5514 (rattrap)
