RÉSUMÉ ÉTUDIANT
Code,5311
Année,5A
Type,3
Groupe,G3_55_06
Vacations Poly (total),86
Détail,normal:67 examen:5 rattrap:14 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Urgences (5),COMO,—,—,Poly 5/5 avec 5312 (rattrap),Poly 5/5 avec 5312 (rattrap),Pédo-soin (PEDO-A4),Radio
37,1,Urgences (5),cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),Urgences (6/5/4)
39,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),ODF,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),Urgences (6/5/4)
41,1,—,cours/indispo promo (C),cours/indispo promo (C),Radio,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),Urgences (6/5/4)
43,1,COMO,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5312,cours/indispo promo (C),Poly 5/5 avec 5312,Pédo-soin (PEDO-A4),Urgences (6/5/4)
45,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5312 (rattrap),—,—,—,—
46,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),—,Urgences (6/5/4),cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Radio,—,cours/indispo promo (C),Poly 5/5 avec 5312,—,Poly 5/5 avec 5312,—,Urgences (6/5)
48,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5312,—,Poly 5/5 avec 5312,—,—
49,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5312,—,Poly 5/5 avec 5312,—,ODF
50,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Poly 5/5 avec 5312 (examen),—,—,—,—
51,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Stérilisation,—,cours/indispo promo (C),Poly 5/5 avec 5312,—,Poly 5/5 avec 5312,—,—
52,2,Pédo-soin (PEDO-A4),Urgences (5),—,—,—,—,Poly 5/5 avec 5312 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
