RÉSUMÉ ÉTUDIANT
Code,6501
Année,6A
Type,5
Groupe,G5_01
Vacations Poly (total),44

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+4502
38,1,cours/indispo promo,Poly trinome avec 4501+4502,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+4502
39,1,—,—,—,cours/indispo promo,—,—,—,cours/indispo promo,—,Poly trinome avec 4501+4502
40,1,—,Poly trinome avec 4501+4502,—,—,—,—,—,—,—,Poly trinome avec 4501+4502
41,1,—,—,—,—,—,—,—,—,—,Poly trinome avec 4501+4502
42,1,—,Poly trinome avec 4501+4502,—,—,—,—,—,—,—,Poly trinome avec 4501+4502
43,1,—,Poly trinome avec 4501+4502,—,—,—,—,—,—,—,Poly trinome avec 4501+4502
44,1,—,—,—,—,—,—,—,—,—,Poly trinome avec 4501+4502
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
47,2,S,S,S,S,S,S,S,S,S,S
48,2,S,S,S,S,S,S,S,S,S,S
49,2,S,S,S,S,S,S,S,S,S,S
50,2,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN)
51,2,S,S,S,S,S,S,S,S,S,S
52,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
