RÉSUMÉ ÉTUDIANT
Code,5209
Année,5A
Type,2
Groupe,G2_55_05
Vacations Poly (total),91
Détail,normal:65 examen:4 rattrap:22 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Poly 5/5 avec 5210 (rattrap),Poly 5/5 avec 5210 (rattrap),Radio,—,Urgences (5),—,Pédo-soin (PEDO-A4),—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),Urgences (6/5/4)
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),ODF
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),Urgences (5),Pédo-soin (PEDO-A4),—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),Radio,Pédo-soin (PEDO-A4),—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A4),—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A4),—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5210,—,Poly 5/5 avec 5210,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
45,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Poly 5/5 avec 5210 (rattrap),Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5210 (rattrap),—,—,Radio,—
